$q_x (\AA^{-1})$,qz = -0.0004128
0.006900000000000001,27.42618445240031
0.007000000000000001,26.902444408118846
0.007100000000000001,26.332318770424244
0.0072000000000000015,25.874814833078478
0.007300000000000002,24.991324932397248
0.007400000000000002,24.231484966136374
0.007500000000000002,23.873979261500818
0.007600000000000003,23.058234903613965
0.007700000000000003,22.97492104924009
0.007800000000000003,22.580152123159348
0.007900000000000004,21.71986900795274
0.008000000000000004,21.198137012447184
0.008100000000000003,20.975602018585953
0.008200000000000004,20.794039809009984
0.008300000000000005,20.28786558839857
0.008400000000000005,19.61847238746947
0.008500000000000004,19.236449569384586
0.008600000000000005,19.093883003955536
0.008700000000000006,18.913371142299972
0.008800000000000006,18.73600041998022
0.008900000000000005,18.465717837931642
0.009000000000000006,18.256972510668415
0.009100000000000007,17.807277248333342
0.009200000000000007,17.571124635350287
0.009300000000000006,17.45468857922945
0.009400000000000007,17.359852763080912
0.009500000000000008,16.97449958835498
0.009600000000000008,16.745182055981598
0.009700000000000007,16.491203781960156
0.009800000000000008,16.020981395746578
0.00990000000000001,15.988358873799859
0.010000000000000009,16.012353424387545
0.010100000000000008,15.743851965507393
0.01020000000000001,15.560464558498367
0.01030000000000001,15.520917537270725
0.01040000000000001,15.042710975960238
0.01050000000000001,15.042347897467184
0.01060000000000001,14.881980251628224
0.010700000000000012,14.87400920437399
0.010800000000000011,14.776486687457753
0.01090000000000001,14.737344846157233
0.011000000000000012,14.449882229865315
0.011100000000000013,14.320603436348128
0.011200000000000012,14.032380276139993
0.011300000000000011,13.995944552217122
0.011400000000000013,13.998136867721039
0.011500000000000014,14.120604903485617
0.011600000000000013,13.835113610284973
0.011700000000000012,13.70232677403762
0.011800000000000014,13.860456669939918
0.011900000000000015,13.60815498395101
0.012000000000000014,13.407259319062437
0.012100000000000014,13.299524002619123
0.012200000000000015,13.405340041650524
0.012300000000000016,13.414060040689481
0.012400000000000015,13.537119653073606
0.012500000000000015,13.385727337633421
0.012600000000000016,13.112403079061675
0.012700000000000017,13.295958651317283
0.012800000000000016,13.310907926532924
0.012900000000000016,13.095695458265292
0.013000000000000017,13.094607314121813
0.013100000000000018,13.277095784079785
0.013200000000000017,13.260805515438426
0.013300000000000017,13.03667655250444
0.013400000000000018,12.864646021171925
0.013500000000000019,12.795930982554525
0.013600000000000018,12.898562355761248
0.013700000000000018,12.996223755093402
0.013800000000000019,13.001812249004576
0.01390000000000002,13.019524585899797
0.01400000000000002,12.865878194687705
0.014100000000000019,12.886394598229504
0.01420000000000002,12.930496135705383
0.014300000000000021,13.059968824669387
0.01440000000000002,13.085634781925815
0.01450000000000002,12.999459893953315
0.014600000000000021,13.234404251193897
0.014700000000000022,13.313199065020138
0.014800000000000021,13.258812510563917
0.01490000000000002,13.34735220224284
0.015000000000000022,13.462334396476743
0.015100000000000023,13.35809204858479
0.015200000000000023,13.7802040551445
0.015300000000000022,13.665726017895755
0.015400000000000023,13.830311641309237
0.015500000000000024,13.783890350298188
0.015600000000000024,13.947736113059154
0.015700000000000023,14.030152811185648
0.015800000000000022,14.216682033265215
0.015900000000000025,14.401343745315625
0.016000000000000025,14.398158397374578
0.016100000000000024,14.510408448529526
0.016200000000000027,14.478159787241259
0.016300000000000026,14.814260353263034
0.016400000000000026,14.90407283067755
0.016500000000000025,14.99902878691392
0.016600000000000024,15.307286087969354
0.016700000000000027,15.130671080028673
0.016800000000000027,15.288721776458118
0.016900000000000026,15.495156528072167
0.01700000000000003,15.854682468602096
0.01710000000000003,15.920725583672558
0.017200000000000028,16.64549133658462
0.017300000000000027,16.824565381839882
0.017400000000000027,17.1676088668632
0.01750000000000003,17.478949998594658
0.01760000000000003,17.61836087704609
0.017700000000000028,18.136209815109744
0.01780000000000003,18.788708403532546
0.01790000000000003,18.72665956262632
0.01800000000000003,19.07317901812459
0.01810000000000003,19.7065057403317
0.01820000000000003,20.325527694070406
0.01830000000000003,20.620898000019217
0.01840000000000003,21.53882063828749
0.01850000000000003,21.71786452305317
0.018600000000000033,22.448022355394748
0.018700000000000033,23.266950856591258
0.018800000000000032,23.988812276081454
0.01890000000000003,24.612430864008036
0.01900000000000003,25.39857490219933
0.019100000000000034,26.45937123465568
0.019200000000000033,27.64005802955605
0.019300000000000032,29.001245160111967
0.019400000000000035,29.8324944368213
0.019500000000000035,30.697589873379762
0.019600000000000034,32.039045890474156
0.019700000000000033,33.46504000797432
0.019800000000000033,34.80829970223313
0.019900000000000036,36.943687926740175
0.020000000000000035,39.19538302452527
0.020100000000000035,41.06824421550478
0.020200000000000037,42.738624457439
0.020300000000000037,44.7260355156583
0.020400000000000036,47.27948705856518
